DATETIME,day_ahead_price,imbalance_volatility,negative_price_duration
2001-08-26,105.18091918845332,55.84317021121172,0
2001-08-27,39.55312765094627,17.9444810820408,0
2001-08-28,46.97285319017024,59.41462609494872,1
2001-08-29,32.08818124699761,38.69613735864465,2
2001-08-30,56.65095069564061,78.84581731847152,1
2001-08-31,14.141450571316952,44.83922752920815,1
2001-09-01,23.44315205156395,87.87217057889754,3
2001-09-02,39.21723585889028,76.94001636006578,1
2001-09-03,75.29700888023082,40.386649673254865,1
2001-09-04,59.887975004802996,90.1251261698603,0
2001-09-05,99.14367400309521,73.87256536485262,3
2001-09-06,83.40246075505033,95.99341375944728,1
2001-09-07,6.405760331771155,42.63207038137123,2
2001-09-08,84.49795680894712,34.2927575028306,0
2001-09-09,20.09169216148539,68.6452778644335,0
2001-09-10,64.2446372974003,68.56011235385704,2
2001-09-11,62.25130209607382,26.933827820832555,0
2001-09-12,50.11144040530987,82.82994180227053,0
2001-09-13,80.07808220870157,70.10933968024133,2
2001-09-14,32.06862710873813,68.08552628591116,1
2001-09-15,57.36562407357858,80.0588988841238,0
2001-09-16,48.79720223801698,34.154264509068014,2
2001-09-17,69.71106660229623,45.64361389763464,0
2001-09-18,34.43968841771826,46.34615359735028,0
2001-09-19,44.17091930210604,86.06139273451721,1
2001-09-20,45.17596010363924,79.93197226331726,1
2001-09-21,97.67839079632112,14.830678930580024,1
2001-09-22,58.52570281629452,27.25605889249319,2
2001-09-23,24.077728981472404,83.33199218174833,0
2001-09-24,52.54326124961,46.59454254358752,0
2001-09-25,59.629455009703904,99.27889031189493,1
2001-09-26,84.81668464751938,73.70278653054254,1
2001-09-27,24.734178517726505,91.65222605617656,3
2001-09-28,42.09921176877548,35.48293256237103,0
2001-09-29,80.65194913847805,24.364594704548484,1
2001-09-30,69.96404829509373,52.31588205987956,0
2001-10-01,69.03436809178443,65.04131911525512,0
2001-10-02,83.19454612458622,74.07395223320115,0
2001-10-03,22.967782234101865,28.10261311524279,0
2001-10-04,71.56781640630723,77.27392953579478,0
2001-10-05,53.94176558745021,31.333432987184324,1
2001-10-06,44.93372766075062,88.77973518586167,0
2001-10-07,79.36446214335746,71.87354218480792,2
2001-10-08,34.24176458341702,20.2905469580348,0
2001-10-09,80.26214057607915,25.744291436531793,2
2001-10-10,67.36307953200631,53.96129688236668,1
2001-10-11,67.04893628796458,73.38412873828592,1
2001-10-12,56.27852954350531,70.71212220155627,1
2001-10-13,42.243850860727015,12.015426406605787,1
2001-10-14,32.01863911320177,17.63397725341001,0
2001-10-15,28.905265746066856,41.49279250112815,1
2001-10-16,56.817362549952364,37.99847206858137,0
2001-10-17,68.78057178264307,90.59771137437434,1
2001-10-18,38.915302577407424,75.81992464576922,1
2001-10-19,51.69545292852909,30.339750170180437,2
2001-10-20,55.152512424518804,10.648221564675644,3
2001-10-21,26.728518718591626,78.00764972518355,0
2001-10-22,32.63386253118276,61.322046335739806,1
2001-10-23,52.53466736111786,72.18831808494153,1
2001-10-24,77.68840492009059,74.76456173378577,0
2001-10-25,56.86958979083072,28.760273292920424,1
2001-10-26,24.897695973458852,49.725966214278614,1
2001-10-27,41.25770795537264,79.19961035815221,2
2001-10-28,39.37486829110225,98.99373122734403,1
2001-10-29,42.97217707676175,97.18882287941234,1
2001-10-30,56.89128627439425,73.31568647701184,2
2001-10-31,36.532266731426475,57.3562570915593,1
2001-11-01,39.7969702074698,38.39385797711901,1
2001-11-02,57.62415769076058,66.46473784516525,3
2001-11-03,35.188282908726066,74.23166535572703,1
2001-11-04,38.91907612476986,71.41485560291382,2
2001-11-05,48.98737852210905,11.414804773908145,1
2001-11-06,38.15808768307232,75.70842106755711,3
2001-11-07,52.39426441190918,59.22675557999588,1
2001-11-08,77.9385191165203,30.698691223855917,1
2001-11-09,48.3668376320799,47.76820766961301,0
2001-11-10,80.09596191137594,92.9607593644852,0
2001-11-11,93.19178221307769,65.67084886065047,1
2001-11-12,59.98717004350614,15.196401542474359,0
2001-11-13,41.91430865870318,62.008437724784955,0
2001-11-14,43.58800171983754,44.07364749568484,1
2001-11-15,72.14914883869125,63.607274849909615,1
2001-11-16,36.741197991327844,70.85960199408802,2
2001-11-17,74.08953437480987,22.467629036525878,1
2001-11-18,10.914723892440293,49.014801735762454,3
2001-11-19,29.499616487440726,70.96415499378574,0
2001-11-20,51.56392280976876,23.021101229174526,1
2001-11-21,43.73206713707155,12.492842835057795,0
2001-11-22,55.649205138922994,67.45057809776445,1
2001-11-23,62.509280721444725,90.17163271541799,0
2001-11-24,78.67089685311304,18.556203079105977,1
2001-11-25,35.07986924316881,55.597927781599225,0
2001-11-26,34.5203264732047,33.860217591873386,0
2001-11-27,26.739773986974193,33.792313240069554,0
2001-11-28,56.46482153797349,34.18972975803644,1
2001-11-29,71.5901615014586,31.189920884080756,0
2001-11-30,17.696494665288014,29.858720063878142,3
2001-12-01,37.81527409004711,29.112589642769258,0
2001-12-02,28.085276912536816,97.30828230633469,0
2001-12-03,31.387224113964614,25.5407016815994,3
2001-12-04,46.92301810500747,82.69451703516097,0
2001-12-05,92.03794785888549,68.26218754552403,1
2001-12-06,64.61089939253554,93.79612408048155,4
2001-12-07,40.362114889097256,16.225670095655985,3
2001-12-08,65.86317465035673,49.89177227469348,2
2001-12-09,40.968740132546074,35.47495093769213,1
2001-12-10,67.6834977454522,41.44639689264053,1
2001-12-11,61.19113025743622,74.1888763023562,1
2001-12-12,16.936489935835638,20.327707958914672,1
2001-12-13,80.98510560285597,50.450055120166596,1
2001-12-14,68.02794129561133,92.9702311931581,0
2001-12-15,26.459279522965367,27.84785782404896,3
2001-12-16,28.882764150516177,16.36369862848527,0
2001-12-17,46.955434159441936,38.724167911110044,0
2001-12-18,63.93869582903591,38.59206564727062,1
2001-12-19,10.076306554343539,98.3691108325452,0
2001-12-20,9.236558921237787,83.66522651188673,3
2001-12-21,19.25436125621455,91.43842867740403,1
2001-12-22,33.37734061818172,48.31107334254893,0
2001-12-23,31.978899793585246,75.55768514588846,1
2001-12-24,54.46379072840163,89.36773766757848,1
2001-12-25,26.710718417745905,15.109068594564306,2
2001-12-26,39.83679198532136,95.12869424527159,1
2001-12-27,67.30110534768758,81.6253028717346,1
2001-12-28,63.242417085642906,86.20137572850219,2
2001-12-29,39.63857486271118,93.94864021652246,1
2001-12-30,10.014910679327137,89.33978125129987,2
2001-12-31,80.94157607409353,64.14631269705379,1
2002-01-01,54.11631632444892,16.191812332988466,0
2002-01-02,22.923234994348412,78.84141142024905,1
2002-01-03,31.278680911831344,44.67146942107746,0
2002-01-04,85.20577668453251,12.387444064288282,1
2002-01-05,63.02332136876225,54.52722636389167,0
2002-01-06,67.96343684408532,28.93791477836204,0
2002-01-07,70.06546487851116,35.59242031791427,1
2002-01-08,68.6966033456988,49.13664938557876,2
2002-01-09,44.35288735592773,52.87185578718211,0
2002-01-10,42.948201261556385,35.55083676138687,0
2002-01-11,70.96823395366043,70.30831175430386,1
2002-01-12,48.068798053361824,33.72176080570572,0
2002-01-13,32.01430782264204,80.17785669317597,0
2002-01-14,79.7032350134097,24.89844532473981,0
2002-01-15,61.3902509562896,45.79730121635434,1
2002-01-16,68.67779155321239,11.866106990421557,0
2002-01-17,56.970271277400094,19.792744020682363,0
2002-01-18,46.38695689038385,98.64658995565296,2
2002-01-19,71.22090789446693,57.39407490550089,0
2002-01-20,65.59883288890923,86.52225158614225,0
2002-01-21,40.925166554078416,33.921047339706774,0
2002-01-22,34.691508337249374,45.796784847258785,1
2002-01-23,29.52442326192859,93.50923723234409,1
2002-01-24,67.784807739644,55.781916229543576,1
2002-01-25,32.964450604162124,37.832454337639,2
2002-01-26,50.61832645221151,71.17331218556394,0
2002-01-27,45.908556970532466,23.669694614677496,0
2002-01-28,21.545469510769067,85.67628419957194,0
2002-01-29,47.7975597817579,98.9350474817733,0
2002-01-30,64.62708659973423,10.1765273671542,0
2002-01-31,51.048559851500464,45.07114551945873,0
2002-02-01,58.04562921490823,31.056726060717402,1
2002-02-02,37.6755043208345,21.343310467081363,2
2002-02-03,51.4430568054889,28.70275489423592,0
2002-02-04,71.77805925905716,90.29366086504889,1
2002-02-05,53.82934302808428,28.76634071192872,1
2002-02-06,49.82700725536514,90.22686027465117,0
2002-02-07,42.02292163736348,39.85560050162968,1
2002-02-08,14.470413454143689,46.894199901242374,1
2002-02-09,42.1421684137544,44.69046577553229,1
2002-02-10,48.3535093279876,87.19320651272677,0
2002-02-11,20.319503350191187,74.65133985928787,1
2002-02-12,49.831163216257174,31.27516181759563,1
2002-02-13,11.132716185025032,53.47829762790967,0
2002-02-14,43.655232944458355,75.26206742808058,1
2002-02-15,38.95565778214912,59.78839369353019,1
2002-02-16,9.97381256543705,85.41896959321987,1
2002-02-17,25.263586828495917,78.09942889007202,3
2002-02-18,33.5181174984299,98.55617472246789,0
2002-02-19,44.12282095818813,88.42652325550453,0
2002-02-20,42.3408601427513,28.704446497201243,1
2002-02-21,13.367418254110952,31.348053936286075,0
2002-02-22,35.55769944499848,61.08475281596942,0
2002-02-23,47.88973945068736,93.0643572797669,0
2002-02-24,45.94691182837639,50.55259980378136,0
2002-02-25,48.26468883076622,43.10475604788843,1
2002-02-26,5.717472049195209,46.21537981667745,0
2002-02-27,73.36147640413994,67.73709756798638,1
2002-02-28,70.27349725506474,88.25696046820413,0
2002-03-01,45.77407934512564,41.74288780162112,2
2002-03-02,44.7481269627598,24.99000425539241,1
2002-03-03,90.89767385193336,15.821326127829476,0
2002-03-04,48.82022660395982,96.00951130935944,1
2002-03-05,64.3266668057316,84.14126548892449,1
2002-03-06,-10.684406837381253,73.1231010722525,2
2002-03-07,43.462902078935684,98.89771755201592,0
2002-03-08,74.75186489005745,70.31097047317932,1
2002-03-09,98.82500932266905,44.909547040328256,2
2002-03-10,36.251783553328295,38.692784386362504,1
2002-03-11,54.62552107718396,59.480686485593544,0
2002-03-12,28.042157873160917,91.68905067851207,0
2002-03-13,44.37825335013485,57.434753269525345,3
2002-03-14,60.88745785398286,47.91011381845182,3
2002-03-15,18.387775694516343,44.763222771851915,2
2002-03-16,33.49308352115499,88.22171026471449,1
2002-03-17,9.521654103758372,62.32322105240143,1
2002-03-18,45.44270209027644,70.20654777232085,2
2002-03-19,96.28401640391918,58.383556150852485,0
2002-03-20,64.15513148548955,47.078101255152504,2
2002-03-21,54.136692322017154,50.10110351743305,1
2002-03-22,70.68075516993376,14.971855963019676,1
2002-03-23,52.2354529827455,60.197323168847774,0
2002-03-24,67.82698939235532,59.39806527318479,0
2002-03-25,78.64619918466761,98.67304346078419,1
2002-03-26,88.364689856143,69.1393333817349,1
2002-03-27,62.21245394491808,79.36155921132017,1
2002-03-28,49.32294178581625,15.513808379023356,2
2002-03-29,50.08780981787704,71.41160489318015,0
2002-03-30,47.86109927683188,60.538187028841705,0
2002-03-31,25.196602637079867,36.58619544581981,1
2002-04-01,11.983017145535939,57.57549575055837,3
2002-04-02,48.96246327172205,78.88002771351401,3
2002-04-03,53.69820074149656,76.54457615260712,0
2002-04-04,37.89237659534331,71.50941722011466,1
2002-04-05,79.91196918298633,44.90322942470446,0
2002-04-06,32.9317759818969,53.156267512131436,1
2002-04-07,29.550605279743642,98.2926829945289,0
2002-04-08,11.548816162891875,91.8180317222267,0
2002-04-09,81.97164275673366,44.149711464358774,0
2002-04-10,49.68657620241914,68.10655379570727,0
2002-04-11,65.15271301261431,62.51484104137239,0
2002-04-12,38.917475974822025,15.693828712762627,1
2002-04-13,57.684606535255014,61.11328895889172,0
2002-04-14,24.27007327018312,51.13061668411444,1
2002-04-15,109.72121623461334,87.56309362704843,0
2002-04-16,38.49054296836699,73.58500280769411,1
2002-04-17,32.52325544508017,72.68907821641747,1
2002-04-18,28.79212310389853,32.04144750174872,0
2002-04-19,8.070796953352549,23.53698016636404,0
2002-04-20,54.14718722110455,81.13836180662857,1
2002-04-21,29.43513084229826,38.72523536378559,2
2002-04-22,81.35886565164756,31.503019985629255,0
2002-04-23,30.61433816343896,64.82816528232647,0
2002-04-24,26.333038790421426,99.92432865643303,2
2002-04-25,61.57049346401626,58.74649169981743,1
2002-04-26,50.00437562617869,94.87720965881427,2
2002-04-27,37.76589359245267,47.84258381047701,0
2002-04-28,33.298157616338095,58.88479879668832,3
2002-04-29,80.52790810606363,48.83715943512654,2
2002-04-30,39.51141966584043,32.10403801541496,0
2002-05-01,41.19842803143273,42.779176685576985,1
2002-05-02,42.58382315634241,91.83975969560036,2
2002-05-03,50.67854360442625,49.86880657755368,0
2002-05-04,52.140601805713764,39.84030233326524,0
2002-05-05,74.13661638482293,99.54641124540869,3
2002-05-06,36.6676884739114,26.934508728997237,0
2002-05-07,58.236050136703994,92.46133783125295,1
2002-05-08,42.573391236044856,20.021879808990743,0
2002-05-09,64.94162710104456,86.42296096984323,0
2002-05-10,46.390019779577145,82.45496352634916,0
2002-05-11,27.73447533375287,15.831148063645625,1
2002-05-12,48.220476999591554,47.96742237213128,0
2002-05-13,38.50360445385628,42.069968078836546,0
2002-05-14,58.13592986406343,35.45491033709601,0
2002-05-15,66.62774237747244,69.07865941579024,0
2002-05-16,51.1641454036242,53.150734747332606,0
2002-05-17,57.080703402606076,43.73427915757402,0
2002-05-18,55.82091064277637,13.65697485411808,2
2002-05-19,40.338914757078484,26.36641661152463,2
2002-05-20,52.49497175234188,28.040796104121384,1
2002-05-21,10.63792455735993,36.81043608074961,2
2002-05-22,48.75657642017733,50.75713482235644,2
2002-05-23,67.57507317761446,67.81768808850583,1
2002-05-24,24.197751297927773,55.48347456292788,3
2002-05-25,47.50346078933816,69.68579314082058,0
2002-05-26,37.62217401601251,52.02410845227636,0
2002-05-27,47.34093370497554,32.4648786707711,2
2002-05-28,71.27450994031895,67.79830956479026,1
2002-05-29,59.78082854819839,26.966855574906777,1
2002-05-30,74.82184099960595,44.89158794424799,1
2002-05-31,35.206545617442856,49.406858514734964,2
2002-06-01,78.36026391423559,35.56756739392863,3
2002-06-02,41.813456896089995,21.680079385820548,1
2002-06-03,97.25287997006095,33.12581451944558,1
2002-06-04,38.72193734258502,97.13619497471245,1
2002-06-05,36.671837016641156,48.22442946173269,0
2002-06-06,35.42418787000422,74.14470087805083,0
2002-06-07,59.60481960821281,91.11590230048434,2
2002-06-08,64.00814978594248,41.333086508341424,1
2002-06-09,51.28204203146218,35.338748904194965,0
2002-06-10,30.28835244209286,26.122184314483558,1
2002-06-11,73.11725799806085,98.19229663386437,4
2002-06-12,19.203127252571683,65.4110412983959,0
2002-06-13,54.196506845190235,68.6854646268408,0
2002-06-14,31.803601431324495,36.64226502560395,1
2002-06-15,70.9083412240849,96.46689756209682,3
2002-06-16,53.69810736649121,40.57928652053338,1
2002-06-17,32.340682061446785,60.79968666385118,1
2002-06-18,55.90495107611823,88.30687767440865,1
2002-06-19,47.34772221468912,48.01474418043479,2
2002-06-20,26.74837268646913,61.97652703229672,3
2002-06-21,35.39169230371499,34.76372837350546,1
2002-06-22,60.26731501586162,55.10402783353357,0
2002-06-23,29.37494691101248,60.22663765573509,2
2002-06-24,76.3749901939841,43.10414938553639,1
2002-06-25,60.00102810083774,74.33489248627019,2
2002-06-26,79.49191607538143,30.025966885305884,1
2002-06-27,64.4847302384958,13.625990755703185,0
2002-06-28,58.324314696692475,70.81784512847737,1
2002-06-29,75.12408702979361,54.20389076630562,1
2002-06-30,47.546469602702324,38.165839272303735,1
2002-07-01,55.25225100599151,88.50772115439685,1
2002-07-02,19.843141349728924,54.19142703186947,1
2002-07-03,43.602444030947844,74.14454447520576,1
2002-07-04,53.01921532647684,98.80274099607401,1
2002-07-05,30.753456760648067,21.533469394257068,0
2002-07-06,46.67403009805523,56.90596007678998,0
2002-07-07,71.7722039691344,40.81353470272232,2
2002-07-08,20.298181702100855,82.432133013517,0
2002-07-09,30.846763897292437,82.83715699978143,2
2002-07-10,42.87465021009527,59.00129185058782,1
2002-07-11,108.45960713542215,58.083757181202124,1
