SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2009-01-02,01:00:00,33705,35718,30171,82,1403,0,0,0,1214,0,920,0,0,-199,0,0,0,0,0,0
2009-01-02,01:30:00,32904,34798,29443,157,1403,0,0,0,1208,0,921,0,0,-86,0,0,0,0,0,0
2009-01-02,02:00:00,32715,34528,29273,157,1403,0,0,0,1213,0,919,0,0,41,0,0,0,0,0,0
2009-01-02,02:30:00,32867,34673,29363,163,1403,0,0,0,1206,0,921,0,0,41,0,0,0,0,0,0
2009-01-02,03:00:00,32262,34161,28748,163,1403,0,0,0,1172,0,919,0,0,-127,0,0,0,0,0,0
2009-01-02,03:30:00,31464,33540,27992,199,1403,0,0,0,1314,0,920,0,0,-162,0,0,0,0,0,0
2009-01-02,04:00:00,30776,32965,27419,199,1403,0,0,0,1429,0,920,0,0,-160,0,0,0,0,0,0
2009-01-02,04:30:00,30347,32513,27071,213,1403,0,0,0,1412,0,920,0,0,-154,0,0,0,0,0,0
2009-01-02,05:00:00,30291,32319,27076,213,1403,0,0,0,1330,0,944,0,0,-98,0,0,0,0,0,0
2009-01-02,05:30:00,30595,32473,27392,312,1403,0,0,0,1190,0,945,0,0,-88,0,0,0,0,0,0
2009-01-02,06:00:00,31900,33437,28650,312,1403,0,0,0,920,0,905,0,0,-17,0,0,0,0,0,0
2009-01-02,06:30:00,33131,34146,29848,352,1403,0,0,0,398,0,527,0,0,-17,0,0,0,0,0,0
2009-01-02,07:00:00,33977,34964,30727,352,1403,0,0,0,9,0,-353,0,0,-25,0,0,0,0,0,0
2009-01-02,07:30:00,34708,35648,31555,314,1403,0,0,0,8,0,-307,0,0,-25,0,0,0,0,0,0
2009-01-02,08:00:00,36067,37007,32852,314,1403,0,0,0,8,0,-307,0,0,-25,0,0,0,0,0,0
2009-01-02,08:30:00,37976,38914,34720,421,1403,0,0,0,6,0,-307,0,0,-25,0,0,0,0,0,0
2009-01-02,09:00:00,39972,40912,36581,421,1403,0,0,0,9,0,-306,0,0,-25,0,0,0,0,0,0
2009-01-02,09:30:00,41339,42279,37723,436,1403,0,0,0,9,0,-306,0,0,-25,0,0,0,0,0,0
2009-01-02,10:00:00,42408,43347,38585,436,1403,0,0,0,8,0,-306,0,0,-25,0,0,0,0,0,0
2009-01-02,10:30:00,42972,43955,39001,407,1403,0,0,1,4,0,-306,0,0,-74,0,0,0,0,0,0
2009-01-02,11:00:00,43418,44044,39263,407,1403,0,0,52,8,0,-12,0,0,-58,0,0,0,0,0,0
2009-01-02,11:30:00,43652,44266,39458,373,1403,0,0,57,10,0,202,0,0,-61,0,0,0,0,0,0
2009-01-02,12:00:00,43988,44628,39690,373,1403,0,0,57,9,0,202,0,0,-88,0,0,0,0,0,0
2009-01-02,12:30:00,43882,44584,39603,338,1403,0,0,42,7,0,202,0,0,-137,0,0,0,0,0,0
2009-01-02,13:00:00,43957,44715,39720,338,1403,0,0,0,8,0,202,0,0,-150,0,0,0,0,0,0
2009-01-02,13:30:00,43673,44393,39459,314,1403,0,0,0,1,0,202,0,0,-119,0,0,0,0,0,0
2009-01-02,14:00:00,43795,44471,39632,314,1403,0,0,0,0,0,202,0,0,-76,0,0,0,0,0,0
2009-01-02,14:30:00,43613,44259,39490,318,1403,0,0,0,0,0,202,0,0,-46,0,0,0,0,0,0
2009-01-02,15:00:00,43936,44561,39745,318,1403,0,0,0,0,0,723,0,0,-25,0,0,0,0,0,0
2009-01-02,15:30:00,44767,45396,40534,334,1403,0,0,0,4,0,726,0,0,-25,0,0,0,0,0,0
2009-01-02,16:00:00,46900,47533,42377,334,1403,0,0,0,8,0,855,0,0,-25,0,0,0,0,0,0
2009-01-02,16:30:00,49706,50343,44942,310,1403,0,0,0,12,0,1210,0,0,-25,0,0,0,0,0,0
2009-01-02,17:00:00,51181,51797,46271,310,1403,0,0,18,9,0,1211,0,0,-25,0,0,0,0,0,0
2009-01-02,17:30:00,51268,51876,46392,286,1403,0,0,25,8,0,1196,0,0,-25,0,0,0,0,0,0
2009-01-02,18:00:00,50448,51081,45705,286,1403,0,0,5,13,0,1017,0,0,-25,0,0,0,0,0,0
2009-01-02,18:30:00,49419,50056,44754,257,1403,0,0,0,10,0,1015,0,0,-27,0,0,0,0,0,0
2009-01-02,19:00:00,48356,49107,43801,257,1403,0,0,0,7,0,531,0,0,-144,0,0,0,0,0,0
2009-01-02,19:30:00,46897,47675,42422,230,1403,0,0,0,8,0,542,0,0,-170,0,0,0,0,0,0
2009-01-02,20:00:00,45766,46470,41264,230,1403,0,0,0,7,0,542,0,0,-97,0,0,0,0,0,0
2009-01-02,20:30:00,44489,45208,40138,400,1403,0,0,0,11,0,543,0,0,-108,0,0,0,0,0,0
2009-01-02,21:00:00,43103,43898,38837,400,1403,0,0,0,9,0,62,0,0,-186,0,0,0,0,0,0
2009-01-02,21:30:00,41338,42147,37157,353,1403,0,0,0,8,0,66,0,0,-201,0,0,0,0,0,0
2009-01-02,22:00:00,40133,40943,35888,353,1403,0,0,0,9,0,69,0,0,-201,0,0,0,0,0,0
2009-01-02,22:30:00,38940,39713,34706,303,1403,0,0,0,26,0,58,0,0,-147,0,0,0,0,0,0
2009-01-02,23:00:00,37310,38817,33268,303,1403,0,0,0,890,0,354,0,0,-17,0,0,0,0,0,0
2009-01-02,23:30:00,36160,38267,32309,229,1403,0,0,0,1441,0,352,0,0,-66,0,0,0,0,0,0
2009-01-03,00:00:00,36626,38278,32841,229,1403,0,0,0,974,0,363,0,0,-78,0,0,0,0,0,0
2009-01-03,00:30:00,36153,37804,32389,214,1403,0,0,0,1000,0,364,0,0,-51,0,0,0,0,0,0
2009-01-03,01:00:00,35558,37437,31846,214,1403,0,0,0,1212,0,366,0,0,-67,0,0,0,0,0,0
2009-01-03,01:30:00,34533,36414,30974,187,1403,0,0,0,1264,0,366,0,0,-17,0,0,0,0,0,0
2009-01-03,02:00:00,34118,36027,30696,187,1403,0,0,0,1292,0,356,0,0,-17,0,0,0,0,0,0
2009-01-03,02:30:00,34140,36113,30708,167,1403,0,0,0,1356,0,356,0,0,-17,0,0,0,0,0,0
2009-01-03,03:00:00,33497,35617,29990,167,1403,0,0,0,1376,0,585,0,0,-144,0,0,0,0,0,0
2009-01-03,03:30:00,32708,34947,29201,163,1403,0,0,0,1438,0,583,0,0,-201,0,0,0,0,0,0
2009-01-03,04:00:00,32000,34399,28561,163,1403,0,0,0,1598,0,582,0,0,-201,0,0,0,0,0,0
2009-01-03,04:30:00,31607,34137,28201,141,1403,0,0,0,1735,0,583,0,0,-195,0,0,0,0,0,0
2009-01-03,05:00:00,31374,33850,28047,141,1403,0,0,0,1735,0,582,0,0,-141,0,0,0,0,0,0
2009-01-03,05:30:00,31433,33868,28118,122,1403,0,0,0,1736,0,583,0,0,-99,0,0,0,0,0,0
2009-01-03,06:00:00,32116,34083,28766,122,1403,0,0,0,1367,0,582,0,0,40,0,0,0,0,0,0
2009-01-03,06:30:00,32522,33843,29147,109,1403,0,0,0,721,0,607,0,0,41,0,0,0,0,0,0
2009-01-03,07:00:00,32979,33594,29579,109,1403,0,0,0,15,0,296,0,0,39,0,0,0,0,0,0
2009-01-03,07:30:00,33360,34065,29919,114,1403,0,0,0,11,0,277,0,0,-94,0,0,0,0,0,0
2009-01-03,08:00:00,34669,35439,31107,114,1403,0,0,0,11,0,277,0,0,-159,0,0,0,0,0,0
2009-01-03,08:30:00,36589,37358,33017,134,1403,0,0,0,9,0,276,0,0,-160,0,0,0,0,0,0
2009-01-03,09:00:00,38768,39537,35010,134,1403,0,0,0,9,0,311,0,0,-160,0,0,0,0,0,0
2009-01-03,09:30:00,40235,41002,36339,155,1403,0,0,0,7,0,311,0,0,-160,0,0,0,0,0,0
2009-01-03,10:00:00,41431,42198,37336,155,1403,0,0,0,7,0,318,0,0,-160,0,0,0,0,0,0
2009-01-03,10:30:00,42019,42787,37848,177,1403,0,0,0,8,0,733,0,0,-160,0,0,0,0,0,0
2009-01-03,11:00:00,42315,43083,38082,177,1403,0,0,0,8,0,859,0,0,-160,0,0,0,0,0,0
2009-01-03,11:30:00,42421,43189,38192,193,1403,0,0,0,8,0,859,0,0,-160,0,0,0,0,0,0
2009-01-03,12:00:00,42653,43421,38389,193,1403,0,0,0,8,0,859,0,0,-160,0,0,0,0,0,0
2009-01-03,12:30:00,42508,43276,38261,193,1403,0,0,0,8,0,859,0,0,-160,0,0,0,0,0,0
2009-01-03,13:00:00,42351,43119,38131,193,1403,0,0,0,8,0,859,0,0,-160,0,0,0,0,0,0
2009-01-03,13:30:00,41856,42620,37683,207,1403,0,0,0,4,0,730,0,0,-160,0,0,0,0,0,0
2009-01-03,14:00:00,41696,42454,37568,207,1403,0,0,0,4,0,302,0,0,-154,0,0,0,0,0,0
2009-01-03,14:30:00,41525,42202,37428,224,1403,0,0,0,0,0,285,0,0,-77,0,0,0,0,0,0
2009-01-03,15:00:00,41848,42448,37706,224,1403,0,0,0,0,0,1089,0,0,41,0,0,0,0,0,0
2009-01-03,15:30:00,42631,43236,38397,224,1403,0,0,0,5,0,1269,0,0,41,0,0,0,0,0,0
2009-01-03,16:00:00,45019,45627,40478,224,1403,0,0,0,8,0,1272,0,0,41,0,0,0,0,0,0
2009-01-03,16:30:00,48084,48659,43247,233,1403,0,0,36,11,0,1463,0,0,41,0,0,0,0,0,0
2009-01-03,17:00:00,49881,50418,44792,233,1403,0,0,71,8,0,1814,0,0,40,0,0,0,0,0,0
2009-01-03,17:30:00,49834,50422,44829,231,1403,0,0,44,11,0,1814,0,0,-21,0,0,0,0,0,0
2009-01-03,18:00:00,49416,50066,44536,231,1403,0,0,0,11,0,1814,0,0,-39,0,0,0,0,0,0
2009-01-03,18:30:00,48370,49017,43585,241,1403,0,0,0,8,0,1701,0,0,-39,0,0,0,0,0,0
2009-01-03,19:00:00,47345,47948,42723,241,1403,0,0,0,3,0,879,0,0,39,0,0,0,0,0,0
2009-01-03,19:30:00,46190,46798,41684,236,1403,0,0,0,8,0,620,0,0,41,0,0,0,0,0,0
2009-01-03,20:00:00,45080,45688,40598,236,1403,0,0,0,8,0,146,0,0,40,0,0,0,0,0,0
2009-01-03,20:30:00,43622,44257,39282,175,1403,0,0,0,8,0,146,0,0,-27,0,0,0,0,0,0
2009-01-03,21:00:00,42299,43037,38065,175,1403,0,0,0,7,0,51,0,0,-131,0,0,0,0,0,0
2009-01-03,21:30:00,40793,41557,36669,183,1403,0,0,0,4,0,49,0,0,-160,0,0,0,0,0,0
2009-01-03,22:00:00,39593,40341,35510,183,1403,0,0,0,4,0,50,0,0,-144,0,0,0,0,0,0
2009-01-03,22:30:00,38560,39238,34435,199,1403,0,0,0,17,0,49,0,0,-61,0,0,0,0,0,0
2009-01-03,23:00:00,37101,38800,33110,199,1403,0,0,0,905,0,-50,0,0,-144,0,0,0,0,0,0
2009-01-03,23:30:00,36265,38336,32429,225,1403,0,0,0,1259,0,-52,0,0,-160,0,0,0,0,0,0
2009-01-04,00:00:00,36713,38749,32988,225,1403,0,0,0,1220,0,-53,0,0,-163,0,0,0,0,0,0
2009-01-04,00:30:00,36173,38318,32613,252,1403,0,0,0,1255,0,-55,0,0,-235,0,0,0,0,0,0
2009-01-04,01:00:00,35395,37621,31970,252,1403,0,0,0,1381,0,-54,0,0,-191,0,0,0,0,0,0
2009-01-04,01:30:00,34446,36664,31148,275,1403,0,0,0,1400,0,-55,0,0,-163,0,0,0,0,0,0
2009-01-04,02:00:00,33898,36079,30698,275,1403,0,0,0,1348,0,-54,0,0,-179,0,0,0,0,0,0
2009-01-04,02:30:00,33957,36047,30625,336,1403,0,0,0,1252,0,-74,0,0,-164,0,0,0,0,0,0
2009-01-04,03:00:00,33628,35783,30098,336,1403,0,0,0,1354,0,48,0,0,-201,0,0,0,0,0,0
2009-01-04,03:30:00,32787,35010,29246,362,1403,0,0,0,1460,0,48,0,0,-163,0,0,0,0,0,0
2009-01-04,04:00:00,32076,34264,28590,362,1403,0,0,0,1428,0,49,0,0,-160,0,0,0,0,0,0
2009-01-04,04:30:00,31545,33775,28064,381,1403,0,0,0,1470,0,49,0,0,-160,0,0,0,0,0,0
2009-01-04,05:00:00,31166,33518,27733,381,1403,0,0,0,1592,0,50,0,0,-160,0,0,0,0,0,0
2009-01-04,05:30:00,30904,33123,27549,412,1403,0,0,0,1504,0,49,0,0,-115,0,0,0,0,0,0
2009-01-04,06:00:00,31166,33197,27794,412,1403,0,0,0,1398,0,49,0,0,-33,0,0,0,0,0,0
2009-01-04,06:30:00,31174,33043,27812,449,1403,0,0,0,1243,0,49,0,0,-26,0,0,0,0,0,0
2009-01-04,07:00:00,31046,32072,27708,449,1403,0,0,0,409,0,50,0,0,-17,0,0,0,0,0,0
2009-01-04,07:30:00,31020,31643,27701,435,1403,0,0,0,6,0,49,0,0,-17,0,0,0,0,0,0
2009-01-04,08:00:00,31999,32618,28645,435,1403,0,0,0,3,0,30,0,0,-16,0,0,0,0,0,0
2009-01-04,08:30:00,33665,34285,30257,337,1403,0,0,0,3,0,49,0,0,-17,0,0,0,0,0,0
2009-01-04,09:00:00,35902,36520,32370,337,1403,0,0,0,2,0,48,0,0,-16,0,0,0,0,0,0
2009-01-04,09:30:00,37919,38536,34288,345,1403,0,0,0,1,0,45,0,0,-16,0,0,0,0,0,0
2009-01-04,10:00:00,40144,40764,36278,345,1403,0,0,0,3,0,49,0,0,-17,0,0,0,0,0,0
2009-01-04,10:30:00,41664,42285,37752,349,1403,0,0,0,5,0,637,0,0,-16,0,0,0,0,0,0
2009-01-04,11:00:00,43026,43628,38946,349,1403,0,0,19,5,0,758,0,0,-16,0,0,0,0,0,0
2009-01-04,11:30:00,43935,44513,39697,332,1403,0,0,52,12,0,758,0,0,-17,0,0,0,0,0,0
2009-01-04,12:00:00,44747,45383,40566,332,1403,0,0,52,5,0,759,0,0,-16,0,0,0,0,0,0
2009-01-04,12:30:00,44918,45583,40723,319,1403,0,0,52,5,0,759,0,0,-17,0,0,0,0,0,0
2009-01-04,13:00:00,45087,45771,40840,319,1403,0,0,17,4,0,758,0,0,-35,0,0,0,0,0,0
2009-01-04,13:30:00,44942,45566,40650,323,1403,0,0,0,2,0,758,0,0,-22,0,0,0,0,0,0
2009-01-04,14:00:00,45063,45686,40818,323,1403,0,0,0,6,0,758,0,0,-17,0,0,0,0,0,0
2009-01-04,14:30:00,45105,45726,40881,302,1403,0,0,0,5,0,758,0,0,-16,0,0,0,0,0,0
2009-01-04,15:00:00,45120,45742,40918,302,1403,0,0,0,5,0,982,0,0,-17,0,0,0,0,0,0
2009-01-04,15:30:00,46031,46655,41711,280,1403,0,0,0,8,0,960,0,0,-16,0,0,0,0,0,0
2009-01-04,16:00:00,47778,48404,43171,280,1403,0,0,0,9,0,1117,0,0,-17,0,0,0,0,0,0
2009-01-04,16:30:00,50117,50735,45247,274,1403,0,0,12,13,0,1503,0,0,-17,0,0,0,0,0,0
2009-01-04,17:00:00,50628,51236,45702,274,1403,0,0,18,9,0,1512,0,0,-17,0,0,0,0,0,0
2009-01-04,17:30:00,50293,50918,45437,252,1403,0,0,0,8,0,1512,0,0,-17,0,0,0,0,0,0
2009-01-04,18:00:00,49727,50352,45012,252,1403,0,0,0,8,0,1512,0,0,-17,0,0,0,0,0,0
2009-01-04,18:30:00,48632,49258,43996,229,1403,0,0,0,9,0,1139,0,0,-17,0,0,0,0,0,0
2009-01-04,19:00:00,47634,48259,43107,229,1403,0,0,0,8,0,708,0,0,-17,0,0,0,0,0,0
2009-01-04,19:30:00,46681,47310,42169,276,1403,0,0,0,12,0,708,0,0,-17,0,0,0,0,0,0
2009-01-04,20:00:00,46082,46746,41542,276,1403,0,0,0,9,0,708,0,0,-55,0,0,0,0,0,0
2009-01-04,20:30:00,44452,45178,40114,388,1403,0,0,0,4,0,443,0,0,-122,0,0,0,0,0,0
2009-01-04,21:00:00,43504,44322,39238,388,1403,0,0,0,3,0,-28,0,0,-187,0,0,0,0,0,0
2009-01-04,21:30:00,41342,42105,37402,347,1403,0,0,0,7,0,-27,0,0,-129,0,0,0,0,0,0
2009-01-04,22:00:00,39890,40598,35804,347,1403,0,0,0,9,0,-33,0,0,-66,0,0,0,0,0,0
2009-01-04,22:30:00,38023,38814,34019,382,1403,0,0,0,25,0,-60,0,0,-106,0,0,0,0,0,0
2009-01-04,23:00:00,35705,38217,32044,382,1403,0,0,0,952,0,-773,0,0,-187,0,0,0,0,0,0
2009-01-04,23:30:00,34558,38051,31028,358,1403,0,0,0,1878,0,-814,0,0,-201,0,0,0,0,0,0
2009-01-05,00:00:00,35293,38323,31847,358,1403,0,0,0,1416,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,00:30:00,35182,38372,31788,358,1403,0,0,0,1576,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,01:00:00,34988,38185,31546,358,1403,0,0,0,1583,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,01:30:00,34328,37637,30946,366,1403,0,0,0,1695,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,02:00:00,34209,37596,30859,366,1403,0,0,0,1773,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,02:30:00,34513,37849,31078,428,1403,0,0,0,1722,0,-813,0,0,-201,0,0,0,0,0,0
2009-01-05,03:00:00,34075,37398,30553,428,1403,0,0,0,1658,0,-864,0,0,-201,0,0,0,0,0,0
2009-01-05,03:30:00,33280,36715,29844,542,1403,0,0,0,1770,0,-864,0,0,-201,0,0,0,0,0,0
2009-01-05,04:00:00,32684,36121,29345,542,1403,0,0,0,1772,0,-864,0,0,-201,0,0,0,0,0,0
2009-01-05,04:30:00,32632,36048,29311,537,1403,0,0,0,1751,0,-864,0,0,-201,0,0,0,0,0,0
2009-01-05,05:00:00,32822,36232,29529,537,1403,0,0,0,1746,0,-864,0,0,-200,0,0,0,0,0,0
2009-01-05,05:30:00,33748,37100,30364,594,1403,0,0,0,1741,0,-864,0,0,-147,0,0,0,0,0,0
2009-01-05,06:00:00,36507,39330,32860,594,1403,0,0,0,1180,0,-1026,0,0,-17,0,0,0,0,0,0
2009-01-05,06:30:00,39690,41932,35745,609,1403,0,0,0,602,0,-1023,0,0,-17,0,0,0,0,0,0
2009-01-05,07:00:00,43268,45016,38972,609,1403,0,0,0,17,0,-1106,0,0,-25,0,0,0,0,0,0
2009-01-05,07:30:00,45523,47270,40970,650,1403,0,0,0,16,0,-1106,0,0,-25,0,0,0,0,0,0
2009-01-05,08:00:00,46998,48745,42314,650,1403,0,0,0,16,0,-1106,0,0,-25,0,0,0,0,0,0
2009-01-05,08:30:00,47948,49691,43272,650,1403,0,0,0,11,0,-1107,0,0,-25,0,0,0,0,0,0
2009-01-05,09:00:00,49557,51135,44810,650,1403,0,0,0,8,0,-945,0,0,-25,0,0,0,0,0,0
2009-01-05,09:30:00,50218,51513,45446,661,1403,0,0,0,13,0,-636,0,0,-46,0,0,0,0,0,0
2009-01-05,10:00:00,50624,51837,45758,661,1403,0,0,0,12,0,-566,0,0,-35,0,0,0,0,0,0
2009-01-05,10:30:00,50760,51947,45962,607,1403,0,0,19,12,0,-567,0,0,-27,0,0,0,0,0,0
2009-01-05,11:00:00,51057,52229,46199,607,1403,0,0,33,12,0,-568,0,0,-25,0,0,0,0,0,0
2009-01-05,11:30:00,51100,52272,46192,607,1403,0,0,33,12,0,-568,0,0,-25,0,0,0,0,0,0
2009-01-05,12:00:00,51356,52529,46420,607,1403,0,0,33,13,0,-568,0,0,-25,0,0,0,0,0,0
2009-01-05,12:30:00,51128,52349,46262,617,1403,0,0,25,12,0,-609,0,0,-25,0,0,0,0,0,0
2009-01-05,13:00:00,51105,52504,46250,617,1403,0,0,0,10,0,-679,0,0,-110,0,0,0,0,0,0
2009-01-05,13:30:00,50904,52229,46078,566,1403,0,0,0,7,0,-618,0,0,-100,0,0,0,0,0,0
2009-01-05,14:00:00,51117,52438,46337,566,1403,0,0,0,5,0,-618,0,0,-98,0,0,0,0,0,0
2009-01-05,14:30:00,50906,52134,46207,516,1403,0,0,0,7,0,-517,0,0,-104,0,0,0,0,0,0
2009-01-05,15:00:00,50706,51339,46016,516,1403,0,0,0,8,0,598,0,0,-25,0,0,0,0,0,0
2009-01-05,15:30:00,51577,52210,46723,505,1403,0,0,0,8,0,638,0,0,-25,0,0,0,0,0,0
2009-01-05,16:00:00,53469,54108,48305,505,1403,0,0,0,14,0,675,0,0,-25,0,0,0,0,0,0
2009-01-05,16:30:00,56299,56915,50768,476,1403,0,0,26,11,0,676,0,0,-25,0,0,0,0,0,0
2009-01-05,17:00:00,57511,58201,51890,476,1403,0,0,62,9,0,711,0,0,-25,0,0,0,0,0,0
2009-01-05,17:30:00,56906,57631,51517,494,1403,0,0,58,11,0,713,0,0,-25,0,0,0,0,0,0
