DATETIME,freq_excursion_flag,freq_p99_dev
2001-05-17,0.0,0.1250163308804224
2001-05-18,0.0,0.12269980428519335
2001-05-19,0.0,0.08204094742517574
2001-05-20,0.0,0.14557785815588908
2001-05-21,0.0,0.07366822242382884
2001-05-22,0.0,0.09450294600591636
2001-05-23,0.0,0.12973081440312886
2001-05-24,0.0,0.10634925857749965
2001-05-25,0.0,0.14801779085426492
2001-05-26,0.0,0.126307704813451
2001-05-27,0.0,0.09803574810570652
2001-05-28,0.0,0.1133939204951674
2001-05-29,0.0,0.09814096906207895
2001-05-30,0.0,0.09562191417635002
2001-05-31,1.0,0.10794331795325095
2001-06-01,0.0,0.061608681941134405
2001-06-02,0.0,0.12907319180205673
2001-06-03,0.0,0.13927686351889734
2001-06-04,0.0,0.12400701237567746
2001-06-05,0.0,0.11985739995827852
2001-06-06,0.0,0.07272271169414782
2001-06-07,0.0,0.07412460689592976
2001-06-08,0.0,0.11966324355805413
2001-06-09,0.0,0.06064615730073508
2001-06-10,0.0,0.06686357012836405
2001-06-11,0.0,0.12543769877499875
2001-06-12,0.0,0.0812691898937232
2001-06-13,0.0,0.1428987677007187
2001-06-14,0.0,0.05857097707901944
2001-06-15,0.0,0.0680541818659427
2001-06-16,0.0,0.05611644994843095
2001-06-17,0.0,0.09235553180107511
2001-06-18,0.0,0.09457923948073552
2001-06-19,0.0,0.14824629226586916
2001-06-20,0.0,0.07409701106660238
2001-06-21,0.0,0.08330769649881521
2001-06-22,1.0,0.13442808773518547
2001-06-23,0.0,0.10111374326303867
2001-06-24,0.0,0.09255967608466407
2001-06-25,0.0,0.09628212455405592
2001-06-26,0.0,0.05320961046563175
2001-06-27,1.0,0.07614805926334074
2001-06-28,0.0,0.09512631466548896
2001-06-29,0.0,0.12514662987068476
2001-06-30,0.0,0.0821860423176756
2001-07-01,0.0,0.13989464119604128
2001-07-02,0.0,0.1453245792738569
2001-07-03,0.0,0.10904086762976242
2001-07-04,0.0,0.10148638213415645
2001-07-05,0.0,0.08313049372108754
2001-07-06,0.0,0.13974747189416914
2001-07-07,1.0,0.143481454347826
2001-07-08,0.0,0.07495425528727633
2001-07-09,0.0,0.05881927275187915
2001-07-10,0.0,0.12620808792052363
2001-07-11,0.0,0.07743554932103647
2001-07-12,0.0,0.06480139640452837
2001-07-13,0.0,0.1416525404910765
2001-07-14,0.0,0.09194934015819504
2001-07-15,0.0,0.07550219040111693
2001-07-16,0.0,0.07729578254695404
2001-07-17,0.0,0.11188269712396576
2001-07-18,0.0,0.13387948886307305
2001-07-19,0.0,0.14319338258108932
2001-07-20,0.0,0.10666562099930135
2001-07-21,0.0,0.07520725925659659
2001-07-22,1.0,0.14566460383503543
2001-07-23,0.0,0.1301015696181021
2001-07-24,0.0,0.12856561217152696
2001-07-25,0.0,0.12252025874967755
2001-07-26,0.0,0.1100757994754915
2001-07-27,1.0,0.09935175461419485
2001-07-28,0.0,0.06885769606038583
2001-07-29,0.0,0.054680398058248564
2001-07-30,0.0,0.13200770418745372
2001-07-31,0.0,0.08722789081359426
2001-08-01,0.0,0.10035709694030434
2001-08-02,1.0,0.07537811238899962
2001-08-03,0.0,0.11101514575270746
2001-08-04,0.0,0.07915925548871582
2001-08-05,0.0,0.05850023036206462
2001-08-06,0.0,0.09271780885668773
2001-08-07,0.0,0.10190639683932881
2001-08-08,0.0,0.05804207711650036
2001-08-09,0.0,0.14206394993948257
2001-08-10,0.0,0.05981189743516681
2001-08-11,0.0,0.11163295587053339
2001-08-12,0.0,0.08347168140137776
2001-08-13,0.0,0.10263395193889129
2001-08-14,0.0,0.07935259647576155
2001-08-15,0.0,0.09115425747759884
2001-08-16,1.0,0.1276170374066896
2001-08-17,0.0,0.10015487244607615
2001-08-18,0.0,0.09904207934106748
2001-08-19,0.0,0.06774293997417842
2001-08-20,0.0,0.13518397286535322
2001-08-21,0.0,0.09311761724559056
2001-08-22,0.0,0.13262856399303172
2001-08-23,0.0,0.12899325579414395
2001-08-24,0.0,0.11704202988519949
2001-08-25,0.0,0.1268214533043694
2001-08-26,0.0,0.059840830359641745
2001-08-27,0.0,0.1350132158126725
2001-08-28,0.0,0.054911733548240596
2001-08-29,0.0,0.061928602252261725
2001-08-30,0.0,0.09432791520123143
2001-08-31,0.0,0.12424405776088522
2001-09-01,0.0,0.06688266298995818
2001-09-02,1.0,0.0632642736200944
2001-09-03,0.0,0.05705352220052867
2001-09-04,0.0,0.07562102474511898
2001-09-05,0.0,0.14482823045202936
2001-09-06,0.0,0.12541784862432087
2001-09-07,0.0,0.07229894256398474
2001-09-08,0.0,0.12430371522904056
2001-09-09,0.0,0.0784829837248164
2001-09-10,0.0,0.1178500259978487
2001-09-11,0.0,0.05473955577376857
2001-09-12,0.0,0.08592201389978907
2001-09-13,0.0,0.06612422803524208
2001-09-14,1.0,0.14130416676757218
2001-09-15,0.0,0.10211654239217047
2001-09-16,0.0,0.11672116949916776
2001-09-17,0.0,0.1060050812702372
2001-09-18,0.0,0.1334369826394114
2001-09-19,0.0,0.11588937773149945
2001-09-20,1.0,0.09390616033503418
2001-09-21,0.0,0.12476741721888343
2001-09-22,0.0,0.05949159889943545
2001-09-23,0.0,0.0779603953452333
2001-09-24,0.0,0.08104905221155254
2001-09-25,0.0,0.11101105619443899
2001-09-26,0.0,0.07952735915098383
2001-09-27,0.0,0.06415971876569637
2001-09-28,0.0,0.09651403336930794
2001-09-29,0.0,0.12149101328641855
2001-09-30,0.0,0.08430930977142206
2001-10-01,0.0,0.14842071444365096
2001-10-02,0.0,0.14820090336394687
2001-10-03,0.0,0.07553750618953817
2001-10-04,0.0,0.1486918420672127
2001-10-05,0.0,0.08697495908975401
2001-10-06,1.0,0.09358176886706518
2001-10-07,0.0,0.08774507046702071
2001-10-08,0.0,0.09765580532099646
2001-10-09,0.0,0.07191406700576329
2001-10-10,0.0,0.11164330519448507
2001-10-11,0.0,0.12315723157919627
2001-10-12,0.0,0.12235195820702285
2001-10-13,0.0,0.08698141826354697
2001-10-14,0.0,0.07456752236228274
2001-10-15,0.0,0.08866920385947863
2001-10-16,0.0,0.0500449029343801
2001-10-17,0.0,0.13861318329804398
2001-10-18,0.0,0.11512763697732482
2001-10-19,0.0,0.14468185212812834
2001-10-20,0.0,0.12472054343473826
2001-10-21,0.0,0.10107176580141364
2001-10-22,0.0,0.11083650788637577
2001-10-23,0.0,0.1331970741665458
2001-10-24,0.0,0.08211813739134066
2001-10-25,0.0,0.08744687453488974
2001-10-26,0.0,0.09387313995347173
2001-10-27,0.0,0.09834526380304351
2001-10-28,0.0,0.10570125711552875
2001-10-29,0.0,0.1493618674845582
2001-10-30,0.0,0.11324649129637879
2001-10-31,0.0,0.07015451128948201
2001-11-01,0.0,0.12236328715918611
2001-11-02,0.0,0.08053482794619288
2001-11-03,0.0,0.12740708383206556
2001-11-04,0.0,0.061584025028054795
2001-11-05,0.0,0.14996451543698142
2001-11-06,0.0,0.09679485042489143
2001-11-07,0.0,0.1362691478251179
2001-11-08,0.0,0.08588754981729436
2001-11-09,0.0,0.13530839593199062
2001-11-10,0.0,0.08355083503125833
2001-11-11,0.0,0.060275538770227205
2001-11-12,0.0,0.07869403363632207
2001-11-13,0.0,0.1067265425534894
2001-11-14,0.0,0.07838595185563879
2001-11-15,0.0,0.06903919959638607
2001-11-16,0.0,0.08784087302725205
2001-11-17,0.0,0.0503958135779316
2001-11-18,0.0,0.05397495355536314
2001-11-19,0.0,0.10767318146332343
2001-11-20,0.0,0.11631950647055045
2001-11-21,0.0,0.12986427484440005
2001-11-22,0.0,0.13091136447248508
2001-11-23,0.0,0.14406778039687124
2001-11-24,0.0,0.09713107142644842
2001-11-25,0.0,0.11746751933750853
2001-11-26,0.0,0.12986880591140582
2001-11-27,0.0,0.10988697597928081
2001-11-28,0.0,0.07066169274554499
2001-11-29,0.0,0.08542563280886088
2001-11-30,0.0,0.14952015992206436
2001-12-01,0.0,0.10565685471486777
2001-12-02,0.0,0.10702562617455319
2001-12-03,0.0,0.1309366282923981
2001-12-04,0.0,0.07055777648576882
2001-12-05,0.0,0.0921913080356544
2001-12-06,0.0,0.08500699892145716
2001-12-07,0.0,0.09658249530028093
2001-12-08,0.0,0.1087243322800345
2001-12-09,0.0,0.10478822498632037
2001-12-10,0.0,0.08760387636386521
2001-12-11,0.0,0.13211038943665745
2001-12-12,0.0,0.09388986054542223
2001-12-13,0.0,0.05828371412208233
2001-12-14,0.0,0.14631051184580934
2001-12-15,0.0,0.11695235457722894
2001-12-16,0.0,0.1437663936289818
2001-12-17,0.0,0.11991086852581255
2001-12-18,0.0,0.09891907083876733
2001-12-19,0.0,0.14650525516878812
2001-12-20,0.0,0.07869092327320383
2001-12-21,1.0,0.0746701206302243
2001-12-22,0.0,0.08289620063308714
2001-12-23,0.0,0.06910717700908764
2001-12-24,0.0,0.13299331451285856
2001-12-25,0.0,0.13818529037254787
2001-12-26,0.0,0.14824996553907388
2001-12-27,0.0,0.11197405277697206
2001-12-28,0.0,0.08206165048572642
2001-12-29,0.0,0.05236346938549426
2001-12-30,0.0,0.07588166344176654
2001-12-31,0.0,0.14081586144881303
2002-01-01,0.0,0.12672176920394385
2002-01-02,0.0,0.1393811362173431
2002-01-03,0.0,0.1262860939214314
2002-01-04,0.0,0.05088699267479192
2002-01-05,0.0,0.11077631018047412
2002-01-06,0.0,0.051411877724207015
2002-01-07,0.0,0.09409824614765633
2002-01-08,0.0,0.07138555486365689
2002-01-09,0.0,0.0865601492012538
2002-01-10,0.0,0.13014834665452935
2002-01-11,0.0,0.09909762379417533
2002-01-12,0.0,0.07057590974621661
2002-01-13,0.0,0.13501440353210553
2002-01-14,0.0,0.10689124856470347
2002-01-15,0.0,0.13700963089972074
2002-01-16,0.0,0.06388765605246492
2002-01-17,0.0,0.13247335396170634
2002-01-18,0.0,0.07653126655706627
2002-01-19,0.0,0.08087979951151496
2002-01-20,0.0,0.0828829921422048
2002-01-21,0.0,0.13656158465135532
2002-01-22,0.0,0.12908979485792374
2002-01-23,0.0,0.1221149100923123
2002-01-24,0.0,0.08529283975946453
2002-01-25,0.0,0.10738677052886869
2002-01-26,0.0,0.0766153299864128
2002-01-27,0.0,0.07076240412092226
2002-01-28,0.0,0.07789902124449946
2002-01-29,0.0,0.06864889261391514
2002-01-30,0.0,0.12408633653370355
2002-01-31,0.0,0.1244465082114083
2002-02-01,0.0,0.07029824691269887
2002-02-02,0.0,0.05915268918087341
2002-02-03,0.0,0.13529301525288093
2002-02-04,0.0,0.13134178425605597
2002-02-05,0.0,0.13181390146408717
2002-02-06,0.0,0.12684072869205193
2002-02-07,0.0,0.12499755559101954
2002-02-08,0.0,0.09088815467489533
2002-02-09,0.0,0.14509986943058795
2002-02-10,0.0,0.09779597981868232
2002-02-11,0.0,0.11500903155527965
2002-02-12,0.0,0.1471331765693305
2002-02-13,0.0,0.07383313768594965
2002-02-14,0.0,0.05786049342385655
2002-02-15,1.0,0.12723693064515848
2002-02-16,0.0,0.1328416609118861
2002-02-17,0.0,0.05906460211778372
2002-02-18,0.0,0.0850046394285269
2002-02-19,0.0,0.057539101332341164
2002-02-20,0.0,0.08323644449674646
2002-02-21,0.0,0.14433813276955826
2002-02-22,0.0,0.1436653903786706
2002-02-23,0.0,0.06083582833562245
2002-02-24,0.0,0.11254663067816435
2002-02-25,0.0,0.08838087774656184
2002-02-26,0.0,0.11442490967050618
2002-02-27,0.0,0.09640379456411155
2002-02-28,0.0,0.12084910739633907
2002-03-01,0.0,0.07114650794579737
2002-03-02,0.0,0.05330394695180547
2002-03-03,0.0,0.1409015808996451
2002-03-04,0.0,0.0704326771091866
2002-03-05,0.0,0.08850882123110906
2002-03-06,0.0,0.10504001067164669
2002-03-07,0.0,0.14955008426579636
2002-03-08,0.0,0.06171046958679203
2002-03-09,0.0,0.050191169296333715
2002-03-10,0.0,0.08792025445219576
2002-03-11,0.0,0.06610106408153368
2002-03-12,0.0,0.06670645191785088
2002-03-13,0.0,0.07097934193036835
2002-03-14,0.0,0.09426692587912308
2002-03-15,0.0,0.09940076595203554
2002-03-16,0.0,0.07387344010902992
2002-03-17,0.0,0.06972119287798571
2002-03-18,0.0,0.14110503305416922
2002-03-19,0.0,0.09969928731124555
2002-03-20,0.0,0.10715186720608971
2002-03-21,0.0,0.07580699592599084
2002-03-22,0.0,0.06429267510114313
2002-03-23,0.0,0.14078587172186738
2002-03-24,0.0,0.14564468164823763
2002-03-25,0.0,0.10889968942495129
2002-03-26,0.0,0.09724853933509475
2002-03-27,0.0,0.08163148597801975
2002-03-28,0.0,0.12758384534094633
2002-03-29,0.0,0.11766967099597456
2002-03-30,0.0,0.12476177681017118
2002-03-31,0.0,0.11314108249014376
2002-04-01,0.0,0.08303442119177508
2002-04-02,0.0,0.054623455972087044
2002-04-03,0.0,0.1277190012974279
2002-04-04,0.0,0.06418698719731328
2002-04-05,0.0,0.06511012169477212
2002-04-06,0.0,0.056354320267851865
2002-04-07,0.0,0.14829894646976327
2002-04-08,0.0,0.13336144148948498
2002-04-09,0.0,0.12906802743960102
2002-04-10,0.0,0.07942743839922653
2002-04-11,0.0,0.06314451609991104
2002-04-12,0.0,0.10705167816172384
2002-04-13,0.0,0.05506662575279664
2002-04-14,0.0,0.1149111125314465
2002-04-15,0.0,0.06677604893097214
2002-04-16,0.0,0.13861246355095277
2002-04-17,0.0,0.10570766043434154
2002-04-18,0.0,0.14062297364379
2002-04-19,0.0,0.0970211561569568
2002-04-20,0.0,0.05899486634251963
2002-04-21,0.0,0.11365164136123541
2002-04-22,0.0,0.10952198308235887
2002-04-23,0.0,0.12976687547930665
2002-04-24,0.0,0.1324364575500177
2002-04-25,0.0,0.12049134670082906
2002-04-26,0.0,0.13326056362114252
2002-04-27,0.0,0.08321038295150082
2002-04-28,0.0,0.1059833657435239
2002-04-29,0.0,0.08086380689649114
2002-04-30,0.0,0.14025046562685772
2002-05-01,0.0,0.07304694388603447
2002-05-02,0.0,0.06871970360838153
2002-05-03,0.0,0.055669779143192245
2002-05-04,0.0,0.1143359266473971
2002-05-05,0.0,0.14423907856533014
2002-05-06,0.0,0.10898345945043084
2002-05-07,0.0,0.12324488394833533
2002-05-08,0.0,0.10427411270822678
2002-05-09,0.0,0.12881065103673306
2002-05-10,0.0,0.09309459751012576
2002-05-11,0.0,0.05368308328551148
2002-05-12,1.0,0.11792174223920908
2002-05-13,0.0,0.05192137616678877
2002-05-14,0.0,0.06415406408267688
2002-05-15,0.0,0.12026746594472575
2002-05-16,0.0,0.09937703169729856
2002-05-17,0.0,0.13973779759662813
2002-05-18,0.0,0.053565420118841404
2002-05-19,1.0,0.09007031031086499
2002-05-20,0.0,0.12856734892962607
2002-05-21,0.0,0.05492159187300937
2002-05-22,0.0,0.13904547031409503
2002-05-23,0.0,0.0685606096577419
2002-05-24,0.0,0.06050966864314561
2002-05-25,0.0,0.108322111200996
2002-05-26,0.0,0.12679922546402866
2002-05-27,0.0,0.07662977484335645
2002-05-28,0.0,0.10991676015117821
2002-05-29,0.0,0.1011180206252105
2002-05-30,0.0,0.12132099775036738
2002-05-31,0.0,0.07734013945772894
2002-06-01,0.0,0.08712922364026322
2002-06-02,0.0,0.09263592858974572
2002-06-03,0.0,0.09719477639899582
2002-06-04,0.0,0.0913504189611892
2002-06-05,0.0,0.11490173923498778
2002-06-06,0.0,0.14842307432748394
2002-06-07,0.0,0.12918219989758906
2002-06-08,0.0,0.14716143404714294
2002-06-09,0.0,0.12542734172740355
2002-06-10,0.0,0.12942663241617225
2002-06-11,0.0,0.14291035545469255
2002-06-12,0.0,0.14478520571677964
2002-06-13,0.0,0.070801101046677
2002-06-14,0.0,0.08789005938662778
2002-06-15,0.0,0.1339147964135145
2002-06-16,0.0,0.08785418789255453
2002-06-17,0.0,0.07970758178927045
2002-06-18,0.0,0.08318220095176419
2002-06-19,0.0,0.060500858231433176
2002-06-20,0.0,0.09413401449129172
2002-06-21,0.0,0.09172442730901809
2002-06-22,0.0,0.0929058694448057
2002-06-23,0.0,0.055178563238922056
2002-06-24,0.0,0.14559165256250112
2002-06-25,0.0,0.10171090559947257
2002-06-26,0.0,0.12705080446068212
2002-06-27,0.0,0.05174103579360713
2002-06-28,0.0,0.11392340393306359
2002-06-29,1.0,0.1478763661657024
2002-06-30,0.0,0.07686274710591373
2002-07-01,0.0,0.07987477804209421
2002-07-02,0.0,0.12415880470147175
2002-07-03,0.0,0.14306209025909944
2002-07-04,0.0,0.06770801718116881
2002-07-05,0.0,0.13849079195102876
2002-07-06,0.0,0.08964619686157252
2002-07-07,0.0,0.11794231093474361
2002-07-08,1.0,0.10670132233586604
2002-07-09,0.0,0.11271426717409451
2002-07-10,1.0,0.08773408280622834
2002-07-11,0.0,0.11345098735830096
2002-07-12,0.0,0.07612671935807497
2002-07-13,0.0,0.06385635732583418
2002-07-14,0.0,0.07865264524173171
2002-07-15,0.0,0.12880650568002827
2002-07-16,0.0,0.13973532699452307
2002-07-17,0.0,0.13241214005406518
2002-07-18,0.0,0.056754903332205876
2002-07-19,0.0,0.12669986834503805
2002-07-20,0.0,0.10413839435052229
2002-07-21,0.0,0.08198588875017536
2002-07-22,0.0,0.1015498859727244
2002-07-23,0.0,0.0914109809136633
2002-07-24,0.0,0.10201388084796162
2002-07-25,0.0,0.0941258578951386
2002-07-26,0.0,0.12386879241932237
2002-07-27,0.0,0.1347877107137891
2002-07-28,0.0,0.147099337365592
2002-07-29,1.0,0.08278205069825526
2002-07-30,0.0,0.14607041118307756
2002-07-31,0.0,0.08226073490799356
2002-08-01,0.0,0.0894793381862445
2002-08-02,0.0,0.09845970340063426
2002-08-03,0.0,0.06696304347959989
2002-08-04,0.0,0.10302550785196384
2002-08-05,0.0,0.11136310361745892
2002-08-06,0.0,0.09667858528011206
2002-08-07,0.0,0.07965585281921597
2002-08-08,0.0,0.0879684094901176
2002-08-09,0.0,0.13667211200727802
2002-08-10,0.0,0.08632280193065897
2002-08-11,0.0,0.1339663591325398
2002-08-12,0.0,0.08055011312833608
2002-08-13,0.0,0.08603259626365037
2002-08-14,0.0,0.10654225518667992
2002-08-15,0.0,0.07721297250999176
2002-08-16,1.0,0.0983159803781654
2002-08-17,0.0,0.1119887533717771
2002-08-18,0.0,0.06855025591784096
2002-08-19,0.0,0.05300504592517036
2002-08-20,0.0,0.09429888701122766
2002-08-21,0.0,0.13145932474281416
2002-08-22,0.0,0.12073393536533479
2002-08-23,0.0,0.07340408832143082
2002-08-24,0.0,0.08296831778045563
2002-08-25,0.0,0.10716105216719667
2002-08-26,0.0,0.06025411127212787
2002-08-27,0.0,0.11591060563648968
2002-08-28,0.0,0.10673173893569776
2002-08-29,0.0,0.13794365278732917
2002-08-30,0.0,0.10151467864590386
2002-08-31,0.0,0.1272870197058579
2002-09-01,0.0,0.10985286783587589
2002-09-02,0.0,0.13453848499681087
2002-09-03,0.0,0.13225524771075128
2002-09-04,0.0,0.12806903962998017
2002-09-05,0.0,0.10630285547026036
2002-09-06,0.0,0.07719120549676303
2002-09-07,0.0,0.06786087994461107
2002-09-08,0.0,0.05909526933585923
2002-09-09,1.0,0.1029186242417682
2002-09-10,0.0,0.10338423355516521
2002-09-11,0.0,0.14026674013528984
2002-09-12,0.0,0.1279224061508198
2002-09-13,0.0,0.12803186604884004
2002-09-14,0.0,0.1063606668702947
2002-09-15,0.0,0.09632064611763769
2002-09-16,0.0,0.12971786832668464
2002-09-17,0.0,0.07416786660605121
2002-09-18,0.0,0.14704660266842645
2002-09-19,0.0,0.14594104559172566
2002-09-20,1.0,0.13641171195968216
2002-09-21,0.0,0.10411157279722794
2002-09-22,0.0,0.13541734493347365
2002-09-23,1.0,0.1424787839630099
2002-09-24,0.0,0.14269296291840836
2002-09-25,0.0,0.11848242574415968
2002-09-26,1.0,0.07122716975195897
2002-09-27,0.0,0.13125132923083588
2002-09-28,0.0,0.13983151576866357
2002-09-29,0.0,0.10484904933923728
2002-09-30,0.0,0.09295342650441496
2002-10-01,1.0,0.07218620949945122
2002-10-02,0.0,0.10502986386989693
2002-10-03,1.0,0.09506576918636908
2002-10-04,0.0,0.0897429797975708
2002-10-05,0.0,0.06068000291053002
2002-10-06,0.0,0.10600414818750103
2002-10-07,0.0,0.07682437769054075
2002-10-08,0.0,0.06957634956477478
2002-10-09,0.0,0.14464504909715725
2002-10-10,0.0,0.08305149794853109
2002-10-11,0.0,0.11952859056671654
2002-10-12,0.0,0.050463181751354114
2002-10-13,0.0,0.11330267080754126
2002-10-14,0.0,0.10751286722568174
2002-10-15,0.0,0.06193598104811529
2002-10-16,0.0,0.05879016623057512
2002-10-17,0.0,0.09341181100393908
2002-10-18,0.0,0.1306934732519084
2002-10-19,0.0,0.08335606611531209
2002-10-20,0.0,0.09029235047371839
2002-10-21,0.0,0.059166063320438916
2002-10-22,0.0,0.10834785596837009
2002-10-23,0.0,0.11684613604290649
2002-10-24,0.0,0.1034765200894529
2002-10-25,0.0,0.05450245106375628
2002-10-26,0.0,0.11376864594433901
2002-10-27,0.0,0.06329529789854721
2002-10-28,0.0,0.1345382996257128
2002-10-29,0.0,0.14270451673059978
2002-10-30,0.0,0.13639157778364291
2002-10-31,0.0,0.12572113078805722
2002-11-01,0.0,0.1184463259523747
2002-11-02,0.0,0.09334174669754428
2002-11-03,0.0,0.1298359162499977
2002-11-04,0.0,0.05467823361425222
2002-11-05,0.0,0.057393041320635774
2002-11-06,0.0,0.07514156550650039
2002-11-07,0.0,0.06906196838611688
2002-11-08,0.0,0.14890469261257128
2002-11-09,1.0,0.07935934837156586
2002-11-10,0.0,0.0767654099306641
2002-11-11,1.0,0.14958641945799916
2002-11-12,0.0,0.10293895242281746
2002-11-13,0.0,0.06905181809284103
2002-11-14,0.0,0.13901086889460373
2002-11-15,0.0,0.11730871611849462
2002-11-16,1.0,0.13865978241893331
2002-11-17,0.0,0.11361764239577815
2002-11-18,0.0,0.1458853320215076
2002-11-19,1.0,0.14499281123684968
2002-11-20,0.0,0.07459362047809406
2002-11-21,0.0,0.05956355304144689
2002-11-22,0.0,0.1387813238794738
2002-11-23,0.0,0.12870833662733736
2002-11-24,0.0,0.14213041287804173
2002-11-25,0.0,0.08113963832355756
2002-11-26,0.0,0.13774062734606846
2002-11-27,0.0,0.10963507079376288
2002-11-28,0.0,0.09193009753487907
